Fecha;Hora;CO;MP10;MP2.5;NO2;Nox;O3;DV;VV;P;RG;UV;T;HR
24/04/2019;14:00;0,5;;30;27;16;90;190;0,9;926,7;339;17;27,8;56
24/04/2019;15:00;0,6;;25;36;21;82;144;1,3;926,3;246;14;27,2;62
24/04/2019;16:00;0,6;;25;35;21;72;136;1,8;926,2;291;14;26,9;66
24/04/2019;17:00;0,6;;25;33;19;59;159;1,4;926,4;124;8;25,9;70
24/04/2019;18:00;0,6;;35;38;21;41;156;1,6;927,0;15;1;24,1;77
24/04/2019;19:00;0,6;;19;35;19;38;160;1,4;927,5;0;0;23,2;80
24/04/2019;20:00;0,6;;25;30;17;37;140;1,3;928,0;0;0;22,9;82
24/04/2019;21:00;0,6;;11;30;17;35;172;1,2;928,3;0;0;22,8;82
24/04/2019;22:00;0,5;;17;31;18;34;168;1,1;928,4;0;0;22,4;83
24/04/2019;23:00;0,5;;23;26;15;43;148;1,2;928,6;0;0;22,4;82
24/04/2019;24:00:00;0,5;;35;27;15;36;183;0,9;928,4;0;0;22,4;81
25/04/2019;01:00;0,5;;21;25;14;35;147;1,1;928,1;0;0;22,1;81
25/04/2019;02:00;0,4;;7;13;7;47;146;1,0;927,9;0;0;22,2;81
25/04/2019;03:00;0,4;;8;10;6;48;132;0,9;927,6;0;0;21,7;82
25/04/2019;04:00;0,4;;13;11;6;46;132;0,9;927,3;0;0;21,2;83
25/04/2019;05:00;0,4;;7;13;7;44;124;0,8;926,8;0;0;21,0;83
25/04/2019;06:00;0,2;;10;30;16;20;170;0,7;926,9;0;0;20,7;86
25/04/2019;07:00;0,3;;14;35;21;13;148;0,8;927,4;4;0;21,3;85
25/04/2019;08:00;0,4;;20;42;36;9;109;1,1;927,9;69;4;22,0;82
25/04/2019;09:00;0,4;;14;38;34;20;98;2,1;928,4;272;14;23,1;76
25/04/2019;10:00;0,4;;17;43;38;25;98;1,9;928,7;525;24;24,6;71
25/04/2019;11:00;0,4;;23;48;37;38;99;1,9;928,6;649;30;26,1;65
25/04/2019;12:00;0,4;;24;47;31;56;109;1,8;928,1;622;31;27,5;61
25/04/2019;13:00;0,3;;30;37;22;82;120;1,4;927,6;585;30;28,3;58
25/04/2019;14:00;0,3;;23;32;18;114;134;1,2;926,9;588;28;30,0;52
25/04/2019;15:00;0,3;;29;26;14;146;197;1,1;926,2;389;20;29,5;51
25/04/2019;16:00;0,4;;34;44;24;109;150;1,8;926,1;134;8;27,7;61
25/04/2019;17:00;0,4;;50;44;24;84;196;1,6;927,0;37;2;24,6;75
25/04/2019;18:00;0,4;;41;41;22;83;198;1,4;927,5;7;1;23,6;80
25/04/2019;19:00;0,4;;26;40;22;59;193;1,3;927,8;0;0;23,3;81
25/04/2019;20:00;0,3;;26;34;19;50;181;1,1;928,1;0;0;22,9;81
25/04/2019;21:00;0,3;;29;30;16;41;197;0,9;928,2;0;0;22,6;82
25/04/2019;22:00;0,3;;31;40;23;20;200;0,8;928,1;0;0;22,5;84
25/04/2019;23:00;0,3;;25;45;26;14;140;0,9;928,1;0;0;22,4;84
25/04/2019;24:00:00;0,2;;20;25;15;32;111;1,2;928,1;0;0;22,3;82
26/04/2019;01:00;0,2;;14;28;16;25;148;0,7;927,8;0;0;21,5;84
26/04/2019;02:00;0,2;;15;31;18;19;114;0,9;927,3;0;0;21,3;86
26/04/2019;03:00;0,3;;20;39;23;9;777;0,0;927,1;0;0;21,1;87
26/04/2019;04:00;0,3;;27;39;25;7;128;0,7;927,1;0;0;20,8;89
26/04/2019;05:00;0,3;;20;35;22;8;188;1,0;927,4;0;0;21,0;89
26/04/2019;06:00;0,2;;18;25;15;20;151;1,0;927,7;0;0;21,2;88
26/04/2019;07:00;0,2;;27;34;21;12;144;0,8;928,0;4;0;21,4;88
26/04/2019;08:00;0,4;;28;44;41;9;103;1,5;928,3;83;5;22,0;85
26/04/2019;09:00;0,4;;21;43;40;15;99;2,0;928,4;159;9;22,6;79
26/04/2019;10:00;0,5;;25;50;48;16;100;1,6;928,6;404;20;24,0;75
26/04/2019;11:00;0,4;;19;44;36;31;97;1,3;928,5;650;30;26,6;63
26/04/2019;12:00;0,3;;25;37;25;54;888;1,0;927,6;709;34;28,6;57
26/04/2019;13:00;0,4;;16;45;27;71;343;1,2;926,5;412;22;28,2;57
26/04/2019;14:00;0,5;;26;52;29;82;142;1,2;925,7;222;12;28,3;58
26/04/2019;15:00;0,5;;36;57;31;112;128;1,2;925,1;80;5;26,5;65
26/04/2019;16:00;0,5;;41;52;29;93;149;1,8;925,1;25;1;24,3;78
26/04/2019;17:00;0,6;;31;70;39;50;126;0,9;925,6;47;2;21,1;94
26/04/2019;18:00;0,6;;37;57;31;56;157;1,1;925,6;38;1;21,8;95
26/04/2019;19:00;0,5;;32;47;26;50;184;1,1;926,0;0;0;21,6;96
26/04/2019;20:00;0,5;;32;49;27;31;139;0,9;926,6;0;0;21,7;95
26/04/2019;21:00;0,5;;34;50;27;24;141;0,9;926,5;0;0;21,4;94
26/04/2019;22:00;0,5;;30;48;28;18;126;0,9;926,6;0;0;21,2;93
26/04/2019;23:00;0,6;;28;59;37;6;144;1,0;926,3;0;0;21,3;93
26/04/2019;24:00:00;0,6;;34;52;33;10;145;0,7;925,9;0;0;21,1;93
27/04/2019;01:00;0,5;;36;50;32;6;777;0,0;925,6;0;0;20,8;93
27/04/2019;02:00;0,6;;31;50;38;3;777;0,0;925,3;0;0;20,4;93
27/04/2019;03:00;0,6;;35;45;35;3;777;0,0;925,1;0;0;20,1;94
27/04/2019;04:00;0,6;;24;44;34;3;777;0,0;924,8;0;0;20,0;94
27/04/2019;05:00;0,5;;22;43;33;3;101;1,0;924,8;0;0;20,1;94
27/04/2019;06:00;0,4;;23;42;32;5;100;1,2;925,2;0;0;20,2;95
27/04/2019;07:00;0,4;;21;40;38;4;100;1,1;925,5;7;1;20,1;94
27/04/2019;08:00;0,5;;18;41;50;6;100;1,1;925,8;138;6;20,6;94
27/04/2019;09:00;0,6;;11;43;50;10;96;1,3;926,1;371;15;22,6;84
27/04/2019;10:00;0,6;;17;50;52;17;73;1,1;926,1;578;25;25,7;69
27/04/2019;11:00;0,2;;11;18;13;52;328;2,3;925,4;742;34;27,4;58
27/04/2019;12:00;0,2;;6;15;10;68;330;2,4;924,5;818;39;28,9;53
27/04/2019;13:00;0,2;;15;17;11;72;330;2,9;923,5;706;36;29,3;51
27/04/2019;14:00;0,2;;7;20;13;75;330;3,1;922,6;706;34;29,9;48
27/04/2019;15:00;0,2;;7;17;11;72;325;3,1;921,9;544;26;29,9;45
27/04/2019;16:00;0,2;;11;19;11;81;325;2,6;921,5;269;14;29,3;47
27/04/2019;17:00;0,3;;22;27;15;80;324;2,1;921,4;143;7;29,0;49
27/04/2019;18:00;0,3;;16;33;18;68;325;1,6;921,7;14;1;27,6;54
27/04/2019;19:00;0,5;;22;53;30;35;328;1,1;922,0;0;0;26,7;57
27/04/2019;20:00;0,7;;19;67;38;13;777;0,0;922,3;0;0;25,6;62
27/04/2019;21:00;0,7;;27;66;40;7;777;0,0;922,6;0;0;24,6;66
27/04/2019;22:00;0,6;;22;61;37;9;777;0,0;922,9;0;0;24,0;67
27/04/2019;23:00;0,9;;23;66;67;4;777;0,0;922,9;0;0;22,9;72
27/04/2019;24:00:00;1,0;;10;64;71;4;777;0,0;922,9;0;0;22,8;74
28/04/2019;01:00;0,9;;36;62;66;4;777;0,0;922,5;0;0;22,7;73
28/04/2019;02:00;0,4;;16;43;25;17;777;0,0;921,8;0;0;22,7;72
28/04/2019;03:00;0,3;;12;43;26;13;777;0,0;921,3;0;0;21,9;75
28/04/2019;04:00;0,3;;11;39;23;15;777;0,0;921,0;0;0;21,8;76
28/04/2019;05:00;0,3;;18;33;20;22;777;0,0;920,9;0;0;21,9;75
28/04/2019;06:00;0,3;;19;40;24;15;48;0,8;920,9;0;0;21,9;75
28/04/2019;07:00;0,2;;12;30;18;25;333;1,1;921,4;7;1;22,1;73
28/04/2019;08:00;0,2;;2;30;21;24;342;0,9;921,9;188;7;23,2;69
28/04/2019;09:00;0,2;;11;26;19;35;328;1,6;922,1;414;17;25,6;61
28/04/2019;10:00;0,2;;6;16;11;56;329;2,9;922,0;621;28;27,0;56
28/04/2019;11:00;0,2;;18;12;8;70;332;3,7;921,5;761;35;27,9;53
28/04/2019;12:00;0,1;;6;11;7;72;328;3,4;920,8;681;34;28,7;51
28/04/2019;13:00;0,1;;8;13;9;70;329;3,4;919,8;711;36;29,6;48
28/04/2019;14:00;0,1;;16;12;7;77;327;3,0;918,9;410;23;29,2;49
28/04/2019;15:00;0,1;;9;11;7;71;326;2,7;918,2;311;17;29,0;49
28/04/2019;16:00;0,1;;8;10;6;68;326;2,8;918,1;194;12;28,9;49
28/04/2019;17:00;0,1;;15;13;7;61;322;2,2;918,8;55;4;27,5;54
28/04/2019;18:00;0,1;;20;14;9;34;220;2,1;921,1;3;0;18,1;88
28/04/2019;19:00;0,1;;6;19;11;27;219;1,3;922,5;0;0;17,4;93
28/04/2019;20:00;0,1;;1;18;10;29;138;0,9;922,6;0;0;17,1;94
28/04/2019;21:00;0,2;;1;28;16;17;336;0,9;922,1;0;0;17,4;95
28/04/2019;22:00;0,3;;6;32;20;11;336;1,0;922,4;0;0;18,0;95
28/04/2019;23:00;0,3;;5;34;22;6;87;0,9;922,2;0;0;18,3;95
28/04/2019;24:00:00;0,3;;5;33;23;6;777;0,0;921,8;0;0;18,5;95
29/04/2019;01:00;0,1;;7;27;17;11;326;1,4;921,4;0;0;18,8;93
29/04/2019;02:00;0,1;;5;17;10;21;332;2,0;921,4;0;0;19,1;91
29/04/2019;03:00;0,1;;4;18;10;19;331;1,9;921,0;0;0;19,3;88
29/04/2019;04:00;0,1;;4;16;9;19;330;1,1;920,8;0;0;19,5;87
29/04/2019;05:00;0,1;;6;19;12;18;326;1,5;920,7;0;0;19,4;86
29/04/2019;06:00;0,1;;9;22;15;14;299;1,1;921,1;0;0;19,2;85
29/04/2019;07:00;0,2;;1;29;24;8;316;1,1;922,0;6;1;19,2;85
29/04/2019;08:00;0,3;;10;31;32;6;777;0,0;922,8;89;5;19,3;84
29/04/2019;09:00;0,3;;2;33;34;11;252;0,8;923,3;209;11;20,9;75
29/04/2019;10:00;0,4;;3;35;37;14;132;1,1;923,5;416;19;22,6;68
29/04/2019;11:00;0,3;;10;24;36;9;204;0,9;;391;18;23,7;63
29/04/2019;12:00;0,5;;1;44;40;19;184;0,9;923,2;346;17;24,2;61
29/04/2019;13:00;0,4;;17;44;32;25;195;0,9;922,7;322;18;24,3;60
29/04/2019;14:00;0,3;;6;36;24;36;202;1,1;922,2;506;24;25,9;55
29/04/2019;15:00;0,3;;13;31;21;35;172;1,4;922,0;296;17;24,1;65
29/04/2019;16:00;0,3;;16;33;21;34;172;1,4;922,4;130;8;23,1;68
29/04/2019;17:00;0,2;;13;31;21;25;141;1,8;923,1;65;4;22,0;73
29/04/2019;18:00;0,3;;10;30;19;21;140;1,7;923,7;10;1;20,8;77
29/04/2019;19:00;0,3;;7;31;20;17;170;1,3;924,2;0;0;20,1;79
29/04/2019;20:00;0,2;;7;27;16;21;171;1,1;924,9;0;0;19,9;80
29/04/2019;21:00;0,2;;10;25;16;23;156;1,2;925,5;0;0;19,6;82
